trial,num_pubs,num_subs,brake_limit,sub_id,sub_lat,sub_lon,optimal_pub_id,optimal_dist,received_pub_id,received_dist,stretch,recall,num_received
0,10,50,2,37,2.67494,-52.5295,1,39.3245,1,39.3245,1,1,2
0,10,50,2,38,57.0429,-71.4849,1,37.9961,1,37.9961,1,1,2
0,10,50,2,39,51.8581,144.798,3,29.3807,3,29.3807,1,1,3
0,10,50,2,40,-77.1177,86.1488,7,6.67941,7,6.67941,1,1,2
0,10,50,2,41,72.1976,-111.504,1,62.7406,1,62.7406,1,1,2
0,10,50,2,42,85.1528,-132.694,1,73.3081,1,73.3081,1,1,2
0,10,50,2,43,52.7855,34.615,1,48.9328,1,48.9328,1,1,2
0,10,50,2,44,-26.3139,166.392,3,62.0433,3,62.0433,1,1,2
0,10,50,2,45,-61.2895,-132.131,2,24.4182,2,24.4182,1,1,2
0,10,50,2,46,-10.7317,52.1574,9,41.8912,9,41.8912,1,1,5
0,10,50,2,47,33.7908,65.5869,9,30.0376,9,30.0376,1,1,4
0,10,50,2,48,12.7698,33.0939,9,53.2644,9,53.2644,1,1,3
0,10,50,2,49,-46.2869,59.8444,7,30.2504,7,30.2504,1,1,3
1,10,50,2,0,-27.3509,-100.707,6,33.5222,6,33.5222,1,1,5
1,10,50,2,1,49.8858,103.835,0,69.5441,0,69.5441,1,1,1
1,10,50,2,2,65.7252,-12.6467,3,20.641,3,20.641,1,1,3
1,10,50,2,3,-5.28918,-23.0099,7,24.2171,5,39.8617,1.64602,0,3
1,10,50,2,4,-79.7764,76.8478,9,4.63507,4,49.9551,10.7776,0,3
1,10,50,2,5,-71.5827,11.2472,9,12.7308,5,37.4536,2.94197,0,4
1,10,50,2,6,23.7542,42.0438,1,21.2812,1,21.2812,1,1,2
1,10,50,2,7,-64.5685,-118.546,5,53.2323,5,53.2323,1,1,4
1,10,50,2,8,26.3015,-142.05,2,32.5935,2,32.5935,1,1,3
1,10,50,2,9,4.74258,171.677,0,22.9997,0,22.9997,1,1,1
1,10,50,2,10,64.3761,102.315,3,46.7415,3,46.7415,1,1,2
1,10,50,2,11,-21.7418,-54.2965,8,19.6771,5,27.1411,1.37933,0,3
1,10,50,2,12,79.7699,169.851,3,32.4079,3,32.4079,1,1,2
1,10,50,2,13,56.4802,-95.9294,3,30.9551,3,30.9551,1,1,4
1,10,50,2,14,-25.6214,134.832,0,25.9885,0,25.9885,1,1,1
1,10,50,2,15,67.9867,74.0555,3,34.6748,3,34.6748,1,1,3
1,10,50,2,16,-72.9373,55.7451,9,6.19679,4,47.7094,7.69904,0,3
1,10,50,2,17,-1.05487,165.576,0,15.313,0,15.313,1,1,1
1,10,50,2,18,-68.4508,167.312,9,33.9804,4,62.5813,1.84169,0,2
1,10,50,2,19,-18.7171,-116.454,6,18.2841,6,18.2841,1,1,4
1,10,50,2,20,32.0798,-0.599747,7,18.9707,1,48.3982,2.55121,0,2
1,10,50,2,21,37.3964,-68.3319,3,46.8463,3,46.8463,1,1,4
1,10,50,2,22,-69.278,125.656,9,22.3714,4,44.8467,2.00465,0,2
1,10,50,2,23,-3.43906,94.0471,4,27.2014,4,27.2014,1,1,3
1,10,50,2,24,81.8027,-177.393,3,16.0901,3,16.0901,1,1,4
1,10,50,2,25,42.8622,112.358,0,59.6842,0,59.6842,1,1,1
1,10,50,2,26,52.461,-137.759,3,44.7074,3,44.7074,1,1,4
1,10,50,2,27,-60.9695,84.4618,9,21.2419,4,30.8262,1.4512,0,3
1,10,50,2,28,-73.954,171.021,9,28.2554,4,65.6348,2.32291,0,2
1,10,50,2,29,84.2662,-19.1507,3,3.5589,3,3.5589,1,1,3
1,10,50,2,30,62.9269,124.506,3,54.9198,3,54.9198,1,1,2
1,10,50,2,31,-62.5476,159.979,9,39.1834,4,57.4149,1.46529,0,2
1,10,50,2,32,0.125473,52.7951,1,13.4066,1,13.4066,1,1,2
1,10,50,2,33,72.7774,43.3494,3,22.3242,3,22.3242,1,1,3
1,10,50,2,34,20.0535,-71.8794,6,54.6702,6,54.6702,1,1,5
1,10,50,2,35,53.4475,-75.7333,3,31.3312,3,31.3312,1,1,4
1,10,50,2,36,53.7604,1.68779,3,35.6166,3,35.6166,1,1,3
1,10,50,2,37,17.9674,148.965,0,22.6301,0,22.6301,1,1,1
1,10,50,2,38,-26.3282,-150.943,6,36.9151,6,36.9151,1,1,4
1,10,50,2,39,31.506,-69.0508,3,52.8394,3,52.8394,1,1,4
1,10,50,2,40,-74.1682,-31.2636,9,19.8637,5,30.6493,1.54298,0,4
1,10,50,2,41,-68.3466,136.586,9,26.0653,4,48.1946,1.84899,0,2
1,10,50,2,42,5.48862,-78.6323,6,44.6703,6,44.6703,1,1,6
1,10,50,2,43,20.5237,43.0693,1,18.2357,1,18.2357,1,1,2
1,10,50,2,44,-43.8054,29.5798,9,36.8389,5,46.8097,1.27066,0,3
1,10,50,2,45,-78.0407,-141.757,9,38.4497,5,62.3652,1.62199,0,4
1,10,50,2,46,-12.9572,-101.177,6,24.2857,6,24.2857,1,1,5
1,10,50,2,47,-80.889,154.337,9,17.922,4,61.8566,3.45144,0,2
1,10,50,2,48,65.8092,163.777,3,59.7101,3,59.7101,1,1,2
1,10,50,2,49,8.84301,-8.27457,7,8.95633,1,48.0583,5.36585,0,2
2,10,50,2,0,19.9299,-81.9033,2,50.0796,2,50.0796,1,1,2
2,10,50,2,1,-40.0659,-166.054,9,35.2511,9,35.2511,1,1,2
2,10,50,2,2,-1.53992,-61.9098,0,42.9304,0,42.9304,1,1,1
2,10,50,2,3,84.1411,-51.4614,3,5.58294,2,21.0284,3.76654,0,3
2,10,50,2,4,-39.0664,5.96826,7,32.5674,5,41.8302,1.28442,0,2
2,10,50,2,5,60.132,13.7646,2,29.533,2,29.533,1,1,3
2,10,50,2,6,65.2746,36.2562,2,36.7591,2,36.7591,1,1,3
2,10,50,2,7,16.5914,76.8181,4,36.4013,4,36.4013,1,1,3
2,10,50,2,8,84.0915,21.5661,3,13.0608,2,28.7263,2.19944,0,3
2,10,50,2,9,75.2153,-30.8336,2,13.5467,2,13.5467,1,1,3
2,10,50,2,10,-53.5194,-25.0077,0,22.1618,0,22.1618,1,1,1
2,10,50,2,11,80.9067,-86.9071,3,4.14392,2,21.437,5.17311,0,3
2,10,50,2,12,-78.5697,-48.954,6,18.108,6,18.108,1,1,2
2,10,50,2,13,62.1009,172.097,3,83.7083,2,101.267,1.20976,0,3
2,10,50,2,14,-19.337,-161.62,9,48.4499,9,48.4499,1,1,3
2,10,50,2,15,-63.1391,-178.814,9,33.6002,9,33.6002,1,1,3
2,10,50,2,16,-31.7617,-26.41,0,25.9792,0,25.9792,1,1,1
2,10,50,2,17,-82.4342,113.397,6,10.3493,6,10.3493,1,1,3
2,10,50,2,18,45.8401,-176.586,1,11.1424,1,11.1424,1,1,2
2,10,50,2,19,-59.0323,-166.453,9,27.5921,9,27.5921,1,1,2
2,10,50,2,20,4.691,-177.8,1,45.9721,1,45.9721,1,1,2
2,10,50,2,21,13.656,-40.0687,2,49.8745,2,49.8745,1,1,2
2,10,50,2,22,19.2278,-119.505,1,44.6973,1,44.6973,1,1,2
2,10,50,2,23,-71.6253,26.6386,6,9.8099,6,9.8099,1,1,2
2,10,50,2,24,41.0304,-172.82,1,11.166,1,11.166,1,1,2
2,10,50,2,25,87.9025,155.022,3,18.399,2,56.5053,3.07111,0,3
2,10,50,2,26,-8.91389,157.618,4,104.855,4,104.855,1,1,2
2,10,50,2,27,-55.9425,5.03284,6,28.8871,6,28.8871,1,1,2
2,10,50,2,28,-35.6678,-167.683,9,39.2827,9,39.2827,1,1,3
2,10,50,2,29,-1.43524,69.9904,4,20.1943,4,20.1943,1,1,3
2,10,50,2,30,-74.6516,50.8514,6,5.32314,6,5.32314,1,1,2
2,10,50,2,31,35.5882,-32.8266,2,29.2814,2,29.2814,1,1,2
2,10,50,2,32,-77.7793,86.3078,6,7.73515,6,7.73515,1,1,3
2,10,50,2,33,-49.7149,116.122,6,41.9071,6,41.9071,1,1,3
2,10,50,2,34,44.8608,-37.4944,2,19.3027,2,19.3027,1,1,3
2,10,50,2,35,64.8345,-80.8964,2,14.4968,2,14.4968,1,1,3
2,10,50,2,36,-17.6474,-23.019,0,38.3522,0,38.3522,1,1,1
2,10,50,2,37,29.5174,-176.839,1,22.4095,1,22.4095,1,1,2
2,10,50,2,38,18.7379,95.7842,4,52.4927,4,52.4927,1,1,3
2,10,50,2,39,14.8997,-60.4633,2,49.186,2,49.186,1,1,2
2,10,50,2,40,51.4821,25.6043,2,41.4655,2,41.4655,1,1,3
2,10,50,2,41,-42.7206,-94.8636,9,18.7912,9,18.7912,1,1,2
2,10,50,2,42,1.61134,-17.3261,5,29.9633,5,29.9633,1,1,2
2,10,50,2,43,45.0846,111.887,4,79.3608,4,79.3608,1,1,4
2,10,50,2,44,-2.50463,-92.7013,0,53.8425,0,53.8425,1,1,1
2,10,50,2,45,0.938698,25.6875,5,13.1042,5,13.1042,1,1,3
2,10,50,2,46,69.075,-106.946,3,15.1171,2,24.5763,1.62573,0,3
2,10,50,2,47,86.4304,162.592,3,22.1019,2,60.0033,2.71485,0,3
2,10,50,2,48,79.6808,-106.569,3,4.51089,2,24.9323,5.52714,0,3
2,10,50,2,49,49.3566,69.0831,4,61.1687,4,61.1687,1,1,4
3,10,50,2,0,-15.7129,176.193,3,100.651,3,100.651,1,1,3
3,10,50,2,1,50.1434,-73.2756,8,33.7733,8,33.7733,1,1,3
3,10,50,2,2,-55.3765,93.1477,2,28.6519,2,28.6519,1,1,2
3,10,50,2,3,-45.342,-131.391,6,32.827,6,32.827,1,1,6
3,10,50,2,4,83.2894,-171.971,1,1.14255,1,1.14255,1,1,2
3,10,50,2,5,58.8459,22.5153,0,45.6272,0,45.6272,1,1,1
3,10,50,2,6,28.2057,105.879,0,53.8731,0,53.8731,1,1,1
3,10,50,2,7,11.5785,81.7747,7,32.4244,0,32.9147,1.01512,0,1
3,10,50,2,8,-13.4499,26.9595,4,8.13962,0,38.0174,4.67067,0,1
3,10,50,2,9,-17.6931,116.106,7,51.6816,2,75.6336,1.46345,0,2
3,10,50,2,10,-59.7193,-33.0103,6,24.9927,6,24.9927,1,1,3
3,10,50,2,11,-88.962,-60.2324,5,1.05564,5,1.05564,1,1,4
3,10,50,2,12,31.9622,-26.8177,0,69.595,0,69.595,1,1,1
3,10,50,2,13,-88.9017,-36.4669,5,1.54996,5,1.54996,1,1,4
3,10,50,2,14,17.2289,-3.48749,0,49.4477,0,49.4477,1,1,1
3,10,50,2,15,19.0663,-176.968,8,54.8003,8,54.8003,1,1,3
3,10,50,2,16,-3.64707,-41.5806,9,63.7228,6,66.7656,1.04775,0,2
3,10,50,2,17,-35.1217,61.9529,7,20.6794,2,42.9842,2.0786,0,2
3,10,50,2,18,-64.2164,19.0725,2,16.0511,2,16.0511,1,1,2
3,10,50,2,19,55.2808,-141.854,8,21.9842,8,21.9842,1,1,3
3,10,50,2,20,13.5508,48.2533,0,4.41926,0,4.41926,1,1,1
3,10,50,2,21,30.3306,-96.4871,8,20.5188,8,20.5188,1,1,3
3,10,50,2,22,-12.9341,-96.1818,9,13.6101,6,48.615,3.57198,0,4
3,10,50,2,23,82.6438,127.232,1,35.4352,1,35.4352,1,1,2
3,10,50,2,24,55.3889,-50.0986,8,48.8312,8,48.8312,1,1,3
3,10,50,2,25,31.669,171.339,0,112.439,0,112.439,1,1,1
3,10,50,2,26,48.4455,65.4139,0,33.6442,0,33.6442,1,1,1
3,10,50,2,27,-34.4466,-19.1845,4,49.8712,6,50.4134,1.01087,0,3
3,10,50,2,28,-70.7019,-66.6966,6,12.3327,6,12.3327,1,1,5
3,10,50,2,29,62.1743,73.0541,0,48.0689,0,48.0689,1,1,1
3,10,50,2,30,54.9079,-17.5189,1,63.7488,1,63.7488,1,1,2
3,10,50,2,31,38.0431,-77.4783,8,32.1371,8,32.1371,1,1,3
3,10,50,2,32,60.4503,-174.157,1,23.6961,1,23.6961,1,1,2
3,10,50,2,33,82.2373,172.468,1,41.91,1,41.91,1,1,2
3,10,50,2,34,12.4576,95.0362,7,42.2701,0,45.3551,1.07298,0,1
3,10,50,2,35,-74.6933,-127.983,5,14.26,5,14.26,1,1,5
3,10,50,2,36,-18.3553,91.2746,7,27.9466,0,56.2062,2.0112,0,1
3,10,50,2,37,-22.2351,117.421,7,52.7767,2,71.3387,1.35171,0,2
3,10,50,2,38,87.5464,-59.1827,1,9.41584,1,9.41584,1,1,2
3,10,50,2,39,32.3267,105.871,0,53.9838,0,53.9838,1,1,1
3,10,50,2,40,35.3593,-52.0087,8,53.0576,8,53.0576,1,1,3
3,10,50,2,41,48.6048,-12.3903,0,59.3248,0,59.3248,1,1,1
3,10,50,2,42,-83.2974,-151.684,5,6.09286,5,6.09286,1,1,5
3,10,50,2,43,74.2126,-127.999,1,13.822,1,13.822,1,1,2
3,10,50,2,44,-19.1901,92.7738,7,29.4317,0,57.889,1.96689,0,1
3,10,50,2,45,62.5277,-108.564,8,23.5996,8,23.5996,1,1,3
3,10,50,2,46,-52.3726,21.1416,2,27.2981,2,27.2981,1,1,2
3,10,50,2,47,-3.0213,-163.845,9,58.3678,8,60.5575,1.03752,0,3
3,10,50,2,48,13.4922,-21.5679,4,63.7277,0,67.4791,1.05887,0,1
3,10,50,2,49,-85.6885,-128.1,5,3.1957,5,3.1957,1,1,5
4,10,50,2,0,59.8954,-2.71443,2,29.1273,2,29.1273,1,1,3
4,10,50,2,1,-74.972,-164.954,4,15.2232,4,15.2232,1,1,2
4,10,50,2,2,-80.7864,24.0134,4,16.2341,4,16.2341,1,1,3
4,10,50,2,3,-74.3994,45.4116,7,22.0279,4,29.8551,1.35533,0,3
4,10,50,2,4,-88.7773,-140.176,4,1.09109,4,1.09109,1,1,2
4,10,50,2,5,48.6556,-104.086,8,67.26,2,90.7044,1.34856,0,2
4,10,50,2,6,-50.4696,-158.772,0,11.4663,0,11.4663,1,1,1
4,10,50,2,7,56.3357,-150.428,8,57.8799,2,102.791,1.77593,0,2
4,10,50,2,8,40.3368,-93.1495,8,70.2468,2,95.573,1.36053,0,2
4,10,50,2,9,77.5879,80.9371,2,14.1056,2,14.1056,1,1,3
4,10,50,2,10,-27.1586,26.6503,1,13.8185,1,13.8185,1,1,2
4,10,50,2,11,-14.0404,112.507,3,12.7869,3,12.7869,1,1,3
4,10,50,2,12,87.6672,30.511,2,23.4129,2,23.4129,1,1,3
4,10,50,2,13,-33.6323,-7.66504,7,27.5986,1,36.2818,1.31463,0,2
4,10,50,2,14,28.764,164.966,9,23.5309,3,57.0669,2.42519,0,4
4,10,50,2,15,-24.5223,-2.68109,6,32.9032,1,36.3156,1.10371,0,2
4,10,50,2,16,-8.87444,-18.9887,6,12.4273,1,58.8722,4.73735,0,2
4,10,50,2,17,6.18233,0.678299,6,34.4485,1,56.2089,1.63168,0,2
4,10,50,2,18,-87.4876,43.5658,4,4.88195,4,4.88195,1,1,3
4,10,50,2,19,-66.9551,-172.53,0,20.9281,0,20.9281,1,1,1
4,10,50,2,20,41.695,143.401,9,16.0772,2,55.2434,3.43613,0,3
4,10,50,2,21,-48.3081,162.451,3,47.5255,3,47.5255,1,1,3
4,10,50,2,22,82.3143,-163.945,2,64.6709,2,64.6709,1,1,2
4,10,50,2,23,-83.9887,65.3022,4,12.5285,4,12.5285,1,1,3
4,10,50,2,24,-38.5471,167.199,3,45.4016,3,45.4016,1,1,3
4,10,50,2,25,-16.8803,48.5886,1,23.6223,1,23.6223,1,1,2
4,10,50,2,26,6.9244,118.159,3,21.1827,3,21.1827,1,1,4
4,10,50,2,27,-9.45243,9.18321,1,38.1366,1,38.1366,1,1,2
4,10,50,2,28,-15.6652,93.8305,3,30.9136,3,30.9136,1,1,3
4,10,50,2,29,-89.2409,-153.802,4,0.635022,4,0.635022,1,1,2
4,10,50,2,30,39.398,-47.5265,6,48.5444,2,70.3048,1.44826,0,3
4,10,50,2,31,11.7582,-118.953,8,36.3946,0,68.1477,1.87247,0,1
4,10,50,2,32,56.7424,-144.119,8,58.7693,2,99.0599,1.68557,0,2
4,10,50,2,33,30.8627,118.51,9,18.3021,5,42.1595,2.30354,0,5
4,10,50,2,34,39.7235,107.815,9,29.221,5,33.9954,1.16339,0,4
4,10,50,2,35,62.9899,-17.163,2,33.5124,2,33.5124,1,1,3
4,10,50,2,36,35.6082,-150.636,8,37.1756,0,89.4079,2.40501,0,1
4,10,50,2,37,-17.3561,55.8449,1,26.7115,1,26.7115,1,1,2
4,10,50,2,38,-67.2906,-22.6895,7,12.0141,4,32.5594,2.7101,0,3
4,10,50,2,39,-29.4264,-31.6754,6,22.8408,1,57.559,2.52001,0,2
4,10,50,2,40,-17.7455,87.3864,3,37.1738,3,37.1738,1,1,3
4,10,50,2,41,-81.5434,158.358,4,23.9228,4,23.9228,1,1,4
4,10,50,2,42,12.7725,-1.99165,6,35.1033,1,63.3385,1.80435,0,2
4,10,50,2,43,-6.2295,174.214,9,47.7005,3,48.3974,1.01461,0,4
4,10,50,2,44,-44.0806,-10.9408,7,17.9667,1,36.4686,2.02978,0,2
4,10,50,2,45,-79.794,170.635,4,29.8425,4,29.8425,1,1,4
4,10,50,2,46,60.7663,43.9285,2,8.35142,2,8.35142,1,1,3
4,10,50,2,47,-64.1589,55.0175,7,25.5909,1,28.5234,1.11459,0,2
4,10,50,2,48,39.9048,113.408,9,25.2423,5,38.3648,1.51986,0,4
4,10,50,2,49,-3.23651,-20.7434,6,11.054,1,64.0859,5.79753,0,2
