seed,trial,trial_seed,num_pubs,num_subs,brake_limit,encrypted,sub_id,sub_lat,sub_lon,optimal_pub_id,optimal_dist,received_pub_id,received_dist,stretch,recall,num_received,latency_ms,latency_per_pub_ms
42,4,46,10,10,4,0,9,-29.6224,-63.2424,0,60.3704,0,60.3704,1,1,1,110.409,110.383
42,5,47,10,10,4,0,0,62.1345,86.923,0,27.7111,0,27.7111,1,1,1,110.091,110.045
42,5,47,10,10,4,0,1,-5.30866,-44.5458,2,18.4223,2,18.4223,1,1,3,110.111,88.5034
42,5,47,10,10,4,0,2,40.2614,-16.494,6,22.8061,6,22.8061,1,1,4,110.132,45.1102
42,5,47,10,10,4,0,3,50.369,39.1133,6,45.315,6,45.315,1,1,3,110.112,45.0904
42,5,47,10,10,4,0,4,47.0865,56.1175,8,50.8719,8,50.8719,1,1,2,110.105,22.7979
42,5,47,10,10,4,0,5,-25.6329,31.4179,5,10.7613,5,10.7613,1,1,3,110.127,55.6718
42,5,47,10,10,4,0,6,9.32664,22.2643,5,25.4236,5,25.4236,1,1,3,110.128,55.6732
42,5,47,10,10,4,0,7,19.9175,154.412,0,39.7819,0,39.7819,1,1,1,110.098,110.051
42,5,47,10,10,4,0,8,74.9827,18.9791,3,17.5118,3,17.5118,1,1,2,110.108,78.1049
42,5,47,10,10,4,0,9,-41.6726,-91.3305,2,38.4759,2,38.4759,1,1,3,110.129,88.5216
42,6,48,10,10,4,0,0,-15.0686,-163.951,3,35.6387,3,35.6387,1,1,3,112.268,78.6763
42,6,48,10,10,4,0,1,31.1046,88.5367,5,45.1875,5,45.1875,1,1,3,112.269,56.3212
42,6,48,10,10,4,0,2,81.3423,-24.1603,2,31.4833,2,31.4833,1,1,2,112.26,89.6501
42,6,48,10,10,4,0,3,-2.16987,108.88,5,26.2234,5,26.2234,1,1,4,112.276,56.3284
42,6,48,10,10,4,0,4,-26.3884,168.425,6,23.7229,6,23.7229,1,1,4,112.276,46.0184
42,6,48,10,10,4,0,5,-5.13038,-166.585,4,29.3801,4,29.3801,1,1,3,112.271,67.3738
42,6,48,10,10,4,0,6,-40.2117,-7.96741,8,41.556,8,41.556,1,1,3,112.272,23.4676
42,6,48,10,10,4,0,7,-21.511,-148.516,3,20.3773,3,20.3773,1,1,3,112.272,78.681
42,6,48,10,10,4,0,8,-80.4966,65.9669,1,14.1024,1,14.1024,1,1,2,112.265,99.95
42,6,48,10,10,4,0,9,-50.0878,67.4277,9,6.56803,9,6.56803,1,1,5,112.283,13.2091
42,7,49,10,10,4,0,0,-2.60847,-54.3541,9,14.9687,9,14.9687,1,1,4,112.727,11.5229
42,7,49,10,10,4,0,1,66.7742,40.6489,5,33.3359,5,33.3359,1,1,4,112.728,55.3645
42,7,49,10,10,4,0,2,-57.2801,-33.4466,0,34.2265,0,34.2265,1,1,1,112.062,112.035
42,7,49,10,10,4,0,3,-55.3792,-0.639359,0,45.0643,0,45.0643,1,1,1,112.063,112.036
42,7,49,10,10,4,0,4,79.2694,98.9351,5,9.22339,5,9.22339,1,1,5,112.735,55.3716
42,7,49,10,10,4,0,5,-74.2164,173.591,0,56.0402,0,56.0402,1,1,1,112.066,112.038
42,7,49,10,10,4,0,6,89.0743,-37.2933,5,24.5684,5,24.5684,1,1,4,112.73,55.3661
42,7,49,10,10,4,0,7,-63.8732,85.5427,0,57.0545,0,57.0545,1,1,1,112.068,112.04
42,7,49,10,10,4,0,8,34.4963,111.093,8,35.6539,3,36.4653,1.02276,0,3,112.083,77.2784
42,7,49,10,10,4,0,9,29.598,-132.899,2,49.5343,2,49.5343,1,1,3,112.084,87.5982
42,8,50,10,10,4,0,0,7.2562,-133.055,4,58.7056,4,58.7056,1,1,4,111.061,67.4863
42,8,50,10,10,4,0,1,-79.7569,166.941,7,6.08905,7,6.08905,1,1,3,111.055,34.9346
42,8,50,10,10,4,0,2,-20.8753,131.649,1,57.41,1,57.41,1,1,2,111.045,100.372
42,8,50,10,10,4,0,3,-21.8553,57.9894,8,25.9728,8,25.9728,1,1,5,111.067,24.644
42,8,50,10,10,4,0,4,1.34405,22.0895,5,14.6095,5,14.6095,1,1,3,111.056,56.5561
42,8,50,10,10,4,0,5,29.6747,-35.3563,2,32.9218,2,32.9218,1,1,2,111.048,89.1519
42,8,50,10,10,4,0,6,-55.7995,96.824,7,34.8741,7,34.8741,1,1,3,111.057,34.9369
42,8,50,10,10,4,0,7,-22.0248,130.13,1,56.7758,1,56.7758,1,1,2,111.05,100.376
42,8,50,10,10,4,0,8,-40.2192,-38.4184,9,41.7383,9,41.7383,1,1,6,111.072,10.4959
42,8,50,10,10,4,0,9,-76.1506,4.1145,9,2.80283,9,2.80283,1,1,4,111.063,10.4871
42,9,51,10,10,4,0,0,24.1433,166.047,8,18.1856,8,18.1856,1,1,4,118.038,22.9551
42,9,51,10,10,4,0,1,-38.4667,129.722,2,40.4484,2,40.4484,1,1,3,118.03,96.237
42,9,51,10,10,4,0,2,-63.8789,135.751,4,19.4185,4,19.4185,1,1,4,118.038,70.1525
42,9,51,10,10,4,0,3,-68.6358,-38.2294,4,39.4853,4,39.4853,1,1,3,118.032,70.1456
42,9,51,10,10,4,0,4,-65.036,148.097,4,20.3512,4,20.3512,1,1,4,118.039,70.1532
42,9,51,10,10,4,0,5,-31.5302,143.737,7,37.2387,7,37.2387,1,1,4,118.04,36.3949
42,9,51,10,10,4,0,6,82.8242,-93.7961,3,22.7073,3,22.7073,1,1,3,118.034,83.9258
42,9,51,10,10,4,0,7,36.8363,-153.313,0,12.1508,0,12.1508,1,1,1,118.014,117.983
42,9,51,10,10,4,0,8,85.8893,33.3155,1,17.1675,1,17.1675,1,1,2,118.026,106.955
42,9,51,10,10,4,0,9,-72.9197,-169.752,4,62.8458,4,62.8458,1,1,3,118.035,70.1493
42,10,52,10,10,4,0,0,34.6818,92.1363,6,36.2107,6,36.2107,1,1,3,108.567,41.2965
42,10,52,10,10,4,0,1,-4.63147,-102.739,8,18.6814,8,18.6814,1,1,3,108.568,20.758
42,10,52,10,10,4,0,2,65.3744,-57.8611,3,22.2319,3,22.2319,1,1,2,108.557,74.9628
42,10,52,10,10,4,0,3,55.4386,-152.893,9,45.3907,9,45.3907,1,1,4,108.576,10.3326
42,10,52,10,10,4,0,4,-51.9336,72.1634,2,46.6876,2,46.6876,1,1,2,108.56,85.3389
42,10,52,10,10,4,0,5,-13.7297,117.863,5,18.4311,5,18.4311,1,1,3,108.57,52.349
42,10,52,10,10,4,0,6,-61.7054,49.347,7,37.4257,7,37.4257,1,1,4,108.576,31.0148
42,10,52,10,10,4,0,7,80.8848,-108.281,9,9.28816,9,9.28816,1,1,3,108.572,10.3293
42,10,52,10,10,4,0,8,16.3323,69.9051,6,44.7664,6,44.7664,1,1,3,108.573,41.3021
42,10,52,10,10,4,0,9,1.43433,-21.0624,0,20.1629,0,20.1629,1,1,1,108.552,108.526
42,11,53,10,10,4,0,0,49.756,25.4478,3,32.0362,3,32.0362,1,1,2,112.503,78.9535
42,11,53,10,10,4,0,1,34.4419,-144.148,5,51.2386,5,51.2386,1,1,4,112.518,57.3984
42,11,53,10,10,4,0,2,-71.0488,-59.2647,9,35.3474,9,35.3474,1,1,4,112.519,10.3818
42,11,53,10,10,4,0,3,-83.7736,-77.1598,9,42.1317,9,42.1317,1,1,4,112.52,10.3827
42,11,53,10,10,4,0,4,-31.7248,-167.507,5,116.495,5,116.495,1,1,4,112.521,57.4012
42,11,53,10,10,4,0,5,10.3469,-71.4764,1,52.1252,1,52.1252,1,1,2,112.507,101.277
42,11,53,10,10,4,0,6,73.5844,-152.305,5,11.3381,5,11.3381,1,1,3,112.515,57.3953
42,11,53,10,10,4,0,7,44.5502,140.393,4,25.3052,4,25.3052,1,1,2,112.509,68.2009
42,11,53,10,10,4,0,8,-43.9886,-51.1253,9,41.2524,9,41.2524,1,1,3,112.516,10.3783
42,11,53,10,10,4,0,9,-0.0247498,150.12,4,32.6078,4,32.6078,1,1,2,112.51,68.2025
42,12,54,10,10,4,0,0,-29.7296,127.826,0,22.7879,0,22.7879,1,1,1,116.066,116.042
42,12,54,10,10,4,0,1,67.0308,163.419,3,17.034,3,17.034,1,1,3,116.083,78.3941
42,12,54,10,10,4,0,2,-33.8738,103.792,0,3.74159,0,3.74159,1,1,1,116.068,116.044
42,12,54,10,10,4,0,3,-49.6592,-16.4312,2,37.9568,2,37.9568,1,1,2,116.077,89.5662
42,12,54,10,10,4,0,4,69.195,-63.3537,4,22.7465,4,22.7465,1,1,4,116.087,67.7398
42,12,54,10,10,4,0,5,-64.379,-102.976,2,68.7187,2,68.7187,1,1,2,116.079,89.5679
42,12,54,10,10,4,0,6,-70.9367,165.358,0,57.0051,0,57.0051,1,1,1,116.071,116.047
42,12,54,10,10,4,0,7,85.0266,5.25864,4,2.36195,4,2.36195,1,1,4,116.088,67.7404
42,12,54,10,10,4,0,8,-26.4838,156.511,0,48.506,0,48.506,1,1,1,116.073,116.049
42,12,54,10,10,4,0,9,-15.9284,-67.416,2,27.9428,2,27.9428,1,1,2,116.081,89.5695
42,13,55,10,10,4,0,0,76.4034,64.3724,8,14.4716,8,14.4716,1,1,3,108.25,20.7349
42,13,55,10,10,4,0,1,-72.9153,124.413,9,2.65436,9,2.65436,1,1,3,108.25,10.4658
42,13,55,10,10,4,0,2,11.6386,104.853,7,22.2119,7,22.2119,1,1,3,108.251,31.0007
42,13,55,10,10,4,0,3,-7.50504,-116.089,3,24.0724,3,24.0724,1,1,2,108.242,75.1698
42,13,55,10,10,4,0,4,0.952293,60.0945,7,25.878,7,25.878,1,1,3,108.252,31.0015
42,13,55,10,10,4,0,5,52.4268,71.5729,8,41.1973,8,41.1973,1,1,3,108.253,20.7382
42,13,55,10,10,4,0,6,66.1405,-29.8584,8,15.7796,8,15.7796,1,1,4,108.258,20.7432
42,13,55,10,10,4,0,7,-38.8717,78.0545,7,39.4051,7,39.4051,1,1,3,108.254,31.0036
42,13,55,10,10,4,0,8,6.97221,41.5707,1,18.8782,1,18.8782,1,1,2,108.246,96.7006
42,13,55,10,10,4,0,9,75.0049,-67.4042,8,14.5362,8,14.5362,1,1,4,108.259,20.7441
42,14,56,10,10,4,0,0,-0.986343,174.423,6,87.2973,6,87.2973,1,1,5,109.88,43.3772
42,14,56,10,10,4,0,1,-36.8786,-103.093,7,35.3169,7,35.3169,1,1,3,109.868,31.9597
42,14,56,10,10,4,0,2,53.2691,-83.5496,8,31.3324,8,31.3324,1,1,5,109.881,21.5191
42,14,56,10,10,4,0,3,-60.4718,-45.0428,2,22.5171,2,22.5171,1,1,2,109.862,88.8058
42,14,56,10,10,4,0,4,17.1387,-8.77826,3,18.4657,3,18.4657,1,1,3,109.87,78.1922
42,14,56,10,10,4,0,5,-16.3414,53.0051,4,38.6238,4,38.6238,1,1,4,109.876,67.9546
42,14,56,10,10,4,0,6,15.8186,121.534,4,43.4134,4,43.4134,1,1,4,109.877,67.9556
42,14,56,10,10,4,0,7,-80.4925,133.107,0,44.7053,0,44.7053,1,1,1,109.854,109.828
42,14,56,10,10,4,0,8,-57.6263,88.4366,4,72.6912,4,72.6912,1,1,2,109.865,67.9439
42,14,56,10,10,4,0,9,-24.6805,93.2076,4,42.2742,4,42.2742,1,1,4,109.877,67.9562
42,15,57,10,10,4,0,0,-77.9966,-76.2527,3,34.2572,3,34.2572,1,1,3,112.292,80.4527
42,15,57,10,10,4,0,1,-89.4926,-149.391,3,24.645,3,24.645,1,1,3,112.293,80.4534
42,15,57,10,10,4,0,2,-85.586,-88.9676,3,24.5447,3,24.5447,1,1,3,112.293,80.4541
42,15,57,10,10,4,0,3,-22.5451,24.7703,2,61.7229,2,61.7229,1,1,2,112.285,90.9647
42,15,57,10,10,4,0,4,34.9497,-75.135,1,19.473,1,19.473,1,1,2,112.286,101.335
42,15,57,10,10,4,0,5,4.14062,37.9136,2,37.8429,2,37.8429,1,1,2,112.286,90.9662
