seed,trial,trial_seed,num_pubs,num_subs,brake_limit,encrypted,sub_id,sub_lat,sub_lon,optimal_pub_id,optimal_dist,received_pub_id,received_dist,stretch,recall,num_received,latency_ms,latency_per_pub_ms
42,0,42,10,50,2,0,0,86.7168,-101.214,1,63.6232,1,63.6232,1,1,2,147.891,134.388
42,0,42,10,50,2,0,1,-8.20873,6.71545,1,54.2738,1,54.2738,1,1,2,147.893,134.389
42,0,42,10,50,2,0,2,13.2915,19.8832,1,48.5146,1,48.5146,1,1,2,147.894,134.391
42,0,42,10,50,2,0,3,41.1383,46.3946,9,47.2368,9,47.2368,1,1,3,149.937,17.416
42,0,42,10,50,2,0,4,53.3031,30.1377,1,45.9897,1,45.9897,1,1,2,147.896,134.393
42,0,42,10,50,2,0,5,-40.542,118.655,5,25.3886,5,25.3886,1,1,3,149.939,85.3581
42,0,42,10,50,2,0,6,74.4624,167.545,3,55.2627,3,55.2627,1,1,3,149.941,109.359
42,0,42,10,50,2,0,7,-44.6247,-136.82,6,12.6427,2,31.9835,2.52981,0,2,147.899,122.237
42,0,42,10,50,2,0,8,-51.2045,139.912,7,29.7058,7,29.7058,1,1,4,149.966,56.7282
42,0,42,10,50,2,0,9,87.0422,6.18704,1,55.3077,1,55.3077,1,1,2,147.901,134.398
42,0,42,10,50,2,0,10,74.4421,-54.5183,1,43.0174,1,43.0174,1,1,2,147.902,134.399
42,0,42,10,50,2,0,11,-39.1379,-96.6861,2,14.5086,2,14.5086,1,1,2,147.903,122.241
42,0,42,10,50,2,0,12,-2.82805,-39.8475,1,38.8805,1,38.8805,1,1,2,147.904,134.401
42,0,42,10,50,2,0,13,88.5778,23.7459,1,59.6157,1,59.6157,1,1,2,147.905,134.402
42,0,42,10,50,2,0,14,79.2484,20.4303,1,52.1558,1,52.1558,1,1,2,147.906,134.403
42,0,42,10,50,2,0,15,-34.3383,151.93,5,50.1833,5,50.1833,1,1,3,149.944,85.363
42,0,42,10,50,2,0,16,49.6081,94.9059,3,38.0901,3,38.0901,1,1,3,149.945,109.364
42,0,42,10,50,2,0,17,-10.6771,-54.2007,1,51.8334,1,51.8334,1,1,2,149.846,136.342
42,0,42,10,50,2,0,18,-32.6055,-119.078,6,10.151,2,29.4666,2.90283,0,2,149.849,124.187
42,0,42,10,50,2,0,19,86.097,-138.605,1,75.5449,1,75.5449,1,1,2,149.852,136.349
42,0,42,10,50,2,0,20,45.5301,-88.8902,1,48.0966,1,48.0966,1,1,2,149.856,136.352
42,0,42,10,50,2,0,21,80.0252,59.985,1,66.0299,1,66.0299,1,1,2,149.859,136.355
42,0,42,10,50,2,0,22,-50.6727,-109.199,2,12.1101,2,12.1101,1,1,2,149.862,124.2
42,0,42,10,50,2,0,23,51.5826,-23.7544,1,17.5334,1,17.5334,1,1,2,149.865,136.361
42,0,42,10,50,2,0,24,-74.6437,97.2496,7,3.98853,7,3.98853,1,1,2,149.866,56.6289
42,0,42,10,50,2,0,25,81.2163,179.597,3,63.7995,3,63.7995,1,1,3,149.946,109.365
42,0,42,10,50,2,0,26,-68.6344,-95.8432,2,16.0226,2,16.0226,1,1,2,149.872,124.21
42,0,42,10,50,2,0,27,-48.5447,37.0752,8,28.1695,7,36.2855,1.28812,0,3,149.947,56.7095
42,0,42,10,50,2,0,28,22.1547,-99.9337,6,63.1167,1,64.6133,1.02371,0,2,149.876,136.372
42,0,42,10,50,2,0,29,-59.5895,22.806,8,15.8025,7,31.8433,2.01508,0,2,149.879,56.6409
42,0,42,10,50,2,0,30,50.2483,-7.85559,1,21.7697,1,21.7697,1,1,2,149.882,136.379
42,0,42,10,50,2,0,31,-2.63178,19.7129,1,58.8516,1,58.8516,1,1,2,149.885,136.381
42,0,42,10,50,2,0,32,-46.4749,153.382,7,39.3912,7,39.3912,1,1,4,149.967,56.7292
42,0,42,10,50,2,0,33,72.7561,21.8393,1,48.4955,1,48.4955,1,1,2,149.889,136.385
42,0,42,10,50,2,0,34,-72.8476,137.706,7,13.8426,7,13.8426,1,1,2,149.89,56.6527
42,0,42,10,50,2,0,35,31.6172,125.365,3,8.56684,3,8.56684,1,1,3,149.95,109.368
42,0,42,10,50,2,0,36,-65.592,43.2849,8,12.8027,7,19.4891,1.52226,0,2,149.894,56.6563
