seed,trial,trial_seed,num_pubs,num_subs,brake_limit,sub_id,sub_lat,sub_lon,sub_broker,optimal_pub_id,optimal_dist,received,received_pub_id,received_dist,stretch,recall
42,1,43,20,50,4,22,60.943,81.2841,2,14,25.947,1,14,25.947,1,1
42,1,43,20,50,4,23,-12.2398,-116.523,1,3,13.7456,1,3,13.7456,1,1
42,1,43,20,50,4,24,-23.2249,146.89,2,19,18.4028,1,9,20.4178,1.1095,0
42,1,43,20,50,4,25,-17.7003,145.615,2,19,17.5557,1,9,25.8977,1.47517,0
42,1,43,20,50,4,26,-41.0359,146.427,2,9,2.70783,1,9,2.70783,1,1
42,1,43,20,50,4,27,12.2189,-174.311,1,12,48.1657,1,12,48.1657,1,1
42,1,43,20,50,4,28,-11.7912,-0.0515137,1,18,16.9515,1,4,50.037,2.95178,0
42,1,43,20,50,4,29,-70.4838,-6.16891,1,10,11.3271,1,10,11.3271,1,1
42,1,43,20,50,4,30,64.3251,-124.341,1,15,18.3878,1,15,18.3878,1,1
42,1,43,20,50,4,31,29.1241,4.71494,1,4,33.4701,1,4,33.4701,1,1
42,1,43,20,50,4,32,-75.8509,68.672,2,7,4.06611,1,7,4.06611,1,1
42,1,43,20,50,4,33,27.4998,171.004,2,5,41.4815,1,5,41.4815,1,1
42,1,43,20,50,4,34,-37.7685,-166.351,1,12,2.59865,1,12,2.59865,1,1
42,1,43,20,50,4,35,-62.1985,78.4294,2,7,10.7801,1,7,10.7801,1,1
42,1,43,20,50,4,36,12.9483,59.581,2,4,20.1205,1,4,20.1205,1,1
42,1,43,20,50,4,37,-0.636185,-32.2175,1,18,46.7602,1,8,58.034,1.2411,0
42,1,43,20,50,4,38,-19.5674,154.248,2,19,10.6326,1,9,25.2259,2.37251,0
42,1,43,20,50,4,39,15.6297,94.4153,2,1,18.4435,1,1,18.4435,1,1
42,1,43,20,50,4,40,60.5691,175.859,2,5,12.1062,1,5,12.1062,1,1
42,1,43,20,50,4,41,30.0151,-140.934,1,6,24.7242,1,6,24.7242,1,1
42,1,43,20,50,4,42,71.1429,-95.5321,1,15,5.57879,1,15,5.57879,1,1
42,1,43,20,50,4,43,-67.6222,-61.2966,1,16,7.07681,1,16,7.07681,1,1
42,1,43,20,50,4,44,42.2082,-96.2121,1,6,13.089,1,6,13.089,1,1
42,1,43,20,50,4,45,56.2673,33.0666,2,4,37.7709,1,4,37.7709,1,1
42,1,43,20,50,4,46,-20.2764,-9.21719,1,18,16.7353,1,16,52.5286,3.13879,0
42,1,43,20,50,4,47,-71.1092,-12.2545,1,10,11.2583,1,10,11.2583,1,1
42,1,43,20,50,4,48,-60.2726,92.7812,2,7,13.7714,1,7,13.7714,1,1
42,1,43,20,50,4,49,-10.6254,-16.0822,1,18,27.7387,1,16,59.8908,2.1591,0
42,2,44,20,50,4,0,61.3555,-86.4684,1,19,19.7737,1,19,19.7737,1,1
42,2,44,20,50,4,1,83.4998,165.194,2,15,7.6857,1,15,7.6857,1,1
42,2,44,20,50,4,2,89.5522,16.8438,2,15,1.16457,1,15,1.16457,1,1
42,2,44,20,50,4,3,-65.6292,-21.2969,1,13,10.2322,1,13,10.2322,1,1
42,2,44,20,50,4,4,-68.7368,29.489,2,13,10.6319,1,12,17.6597,1.66101,0
42,2,44,20,50,4,5,1.12473,-95.3028,1,4,23.42,1,4,23.42,1,1
42,2,44,20,50,4,6,72.5701,-48.7066,1,19,5.02264,1,19,5.02264,1,1
42,2,44,20,50,4,7,87.3975,154.171,2,15,2.76141,1,15,2.76141,1,1
42,2,44,20,50,4,8,67.8373,-136.213,1,1,18.5923,1,1,18.5923,1,1
42,2,44,20,50,4,9,-11.1955,128.212,2,6,66.1899,1,6,66.1899,1,1
42,2,44,20,50,4,10,-32.472,-24.7125,1,13,37.8465,1,13,37.8465,1,1
42,2,44,20,50,4,11,15.3274,-118.015,1,7,1.56177,1,7,1.56177,1,1
42,2,44,20,50,4,12,-50.9023,-44.6115,1,10,20.5517,1,10,20.5517,1,1
42,2,44,20,50,4,13,-72.4428,-111.422,1,2,4.46654,1,2,4.46654,1,1
42,2,44,20,50,4,14,-85.6051,171,2,12,12.943,1,12,12.943,1,1
42,2,44,20,50,4,15,12.8273,131.501,2,17,43.5363,1,3,57.0081,1.30944,0
42,2,44,20,50,4,16,-47.734,12.6542,1,13,18.4791,1,13,18.4791,1,1
42,2,44,20,50,4,17,58.3475,-96.3636,1,19,25.9776,1,19,25.9776,1,1
42,2,44,20,50,4,18,-75.251,165.437,2,6,25.5131,1,6,25.5131,1,1
42,2,44,20,50,4,19,31.1698,-107.975,1,7,18.0232,1,7,18.0232,1,1
42,2,44,20,50,4,20,7.46281,-115.411,1,7,7.52895,1,7,7.52895,1,1
42,2,44,20,50,4,21,-11.6391,-19.9341,1,8,44.8138,1,5,48.7685,1.08825,0
42,2,44,20,50,4,22,7.94118,-28.4832,1,8,57.1132,1,19,61.0729,1.06933,0
42,2,44,20,50,4,23,-22.8818,-28.443,1,13,48.3649,1,13,48.3649,1,1
42,2,44,20,50,4,24,7.65208,111.845,2,16,56.284,1,11,59.5236,1.05756,0
42,2,44,20,50,4,25,-40.1155,130.36,2,6,38.716,1,6,38.716,1,1
42,2,44,20,50,4,26,-46.4335,130.424,2,6,32.8037,1,6,32.8037,1,1
42,2,44,20,50,4,27,-83.8275,-14.6716,1,12,2.42805,1,12,2.42805,1,1
42,2,44,20,50,4,28,-47.0938,-132.541,1,2,31.2523,1,2,31.2523,1,1
42,2,44,20,50,4,29,26.9532,-85.3979,1,7,31.4005,1,7,31.4005,1,1
42,2,44,20,50,4,30,-70.7701,-100.439,1,2,6.99258,1,2,6.99258,1,1
42,2,44,20,50,4,31,-66.9486,-57.0082,1,10,3.38696,1,10,3.38696,1,1
42,2,44,20,50,4,32,46.1076,162.798,2,17,8.88993,1,3,18.2262,2.05021,0
42,2,44,20,50,4,33,13.3141,121.713,2,17,47.1364,1,11,56.8095,1.20522,0
42,2,44,20,50,4,34,74.1173,-91.0322,1,14,12.5198,1,14,12.5198,1,1
42,2,44,20,50,4,35,-83.1311,-16.8398,1,12,3.15746,1,12,3.15746,1,1
42,2,44,20,50,4,36,-13.2216,-9.54054,1,8,34.6219,1,5,38.5291,1.11285,0
42,2,44,20,50,4,37,71.6131,169.439,2,3,7.69867,1,3,7.69867,1,1
42,2,44,20,50,4,38,70.9881,-82.5374,1,19,14.2252,1,19,14.2252,1,1
42,2,44,20,50,4,39,-19.5019,-22.7196,1,8,47.7009,1,5,49.3888,1.03538,0
42,2,44,20,50,4,40,-75.346,60.7653,2,6,10.0913,1,6,10.0913,1,1
42,2,44,20,50,4,41,-36.1798,-63.559,1,10,32.7384,1,10,32.7384,1,1
42,2,44,20,50,4,42,5.59452,-60.0145,1,4,55.1284,1,4,55.1284,1,1
42,2,44,20,50,4,43,50.8847,97.0014,2,16,12.9809,1,11,14.1273,1.08831,0
42,2,44,20,50,4,44,-6.2775,-24.3243,1,8,49.646,1,5,54.7637,1.10308,0
42,2,44,20,50,4,45,-84.1983,25.9048,2,12,2.32381,1,12,2.32381,1,1
42,2,44,20,50,4,46,27.6183,-122.294,1,7,13.8138,1,7,13.8138,1,1
42,2,44,20,50,4,47,74.4483,-32.5483,1,19,7.31463,1,19,7.31463,1,1
42,2,44,20,50,4,48,-69.7479,-4.47507,1,13,5.20444,1,13,5.20444,1,1
42,2,44,20,50,4,49,-45.4176,-171.261,1,9,38.1242,1,9,38.1242,1,1
42,3,45,20,50,4,0,-78.1432,-95.4746,1,16,4.04367,1,11,7.92684,1.96031,0
42,3,45,20,50,4,1,15.6532,31.4287,2,3,56.5953,1,3,56.5953,1,1
42,3,45,20,50,4,2,4.60692,59.2089,2,3,44.7191,1,3,44.7191,1,1
42,3,45,20,50,4,3,-49.2989,-125.243,1,10,7.6784,1,10,7.6784,1,1
42,3,45,20,50,4,4,0.635361,-47.0789,1,6,28.3944,1,6,28.3944,1,1
42,3,45,20,50,4,5,68.6242,70.9148,2,13,5.84932,1,13,5.84932,1,1
42,3,45,20,50,4,6,-0.19339,160.135,2,1,28.1469,1,1,28.1469,1,1
42,3,45,20,50,4,7,58.1194,93.1796,2,13,9.76817,1,13,9.76817,1,1
42,3,45,20,50,4,8,-10.959,62.5913,2,9,55.5653,1,9,55.5653,1,1
42,3,45,20,50,4,9,-5.34523,-174.819,1,14,18.9302,1,14,18.9302,1,1
42,3,45,20,50,4,10,34.4663,-148.426,1,0,16.0915,1,0,16.0915,1,1
42,3,45,20,50,4,11,-54.2535,99.9163,2,9,13.3841,1,9,13.3841,1,1
42,3,45,20,50,4,12,-35.697,-84.2938,1,4,15.9327,1,4,15.9327,1,1
42,3,45,20,50,4,13,66.8305,-26.7031,1,19,14.5571,1,13,43.607,2.99559,0
42,3,45,20,50,4,14,-80.4864,76.7246,2,7,7.02011,1,7,7.02011,1,1
42,3,45,20,50,4,15,47.7313,-137.259,1,0,31.9045,1,0,31.9045,1,1
42,3,45,20,50,4,16,80.625,-53.231,1,19,19.1515,1,13,43.8125,2.28768,0
42,3,45,20,50,4,17,37.0848,-9.5361,1,19,39.8656,1,13,60.7986,1.52509,0
42,3,45,20,50,4,18,-87.0111,155.572,2,2,1.63648,1,2,1.63648,1,1
42,3,45,20,50,4,19,22.6107,7.2486,1,19,62.0394,1,13,64.747,1.04364,0
42,3,45,20,50,4,20,-35.7535,2.46976,1,12,8.2391,1,7,48.3006,5.86236,0
42,3,45,20,50,4,21,-50.9183,108.106,2,18,16.9137,1,18,16.9137,1,1
42,3,45,20,50,4,22,-8.69781,-165.598,1,14,23.6603,1,14,23.6603,1,1
42,3,45,20,50,4,23,10.6429,140.686,2,1,7.26265,1,1,7.26265,1,1
42,3,45,20,50,4,24,38.4967,-169.405,1,0,22.5308,1,0,22.5308,1,1
42,3,45,20,50,4,25,72.9338,-34.0739,1,19,14.6476,1,13,42.325,2.88955,0
42,3,45,20,50,4,26,-68.9155,-142.639,1,17,9.03711,1,11,9.89594,1.09503,0
42,3,45,20,50,4,27,-57.0788,-29.2251,1,12,22.2564,1,4,30.0605,1.35065,0
42,3,45,20,50,4,28,-23.4666,-160.497,1,10,38.0526,1,10,38.0526,1,1
42,3,45,20,50,4,29,62.0359,-27.906,1,19,14.159,1,13,47.8811,3.38166,0
42,3,45,20,50,4,30,48.114,39.5345,2,13,25.5608,1,13,25.5608,1,1
42,3,45,20,50,4,31,7.41748,77.4781,2,3,33.9218,1,3,33.9218,1,1
42,3,45,20,50,4,32,83.1517,-90.9954,1,19,23.8455,1,13,52.3648,2.19601,0
42,3,45,20,50,4,33,-56.029,172.281,2,2,33.437,1,2,33.437,1,1
42,3,45,20,50,4,34,-57.7118,113.163,2,18,10.9206,1,18,10.9206,1,1
42,3,45,20,50,4,35,-0.235039,-6.93063,1,12,43.22,1,6,68.4692,1.5842,0
42,3,45,20,50,4,36,-32.1834,77.6933,2,9,32.2162,1,9,32.2162,1,1
42,3,45,20,50,4,37,-39.4122,98.2375,2,9,26.6676,1,9,26.6676,1,1
42,3,45,20,50,4,38,46.0477,122.461,2,8,23.2782,1,8,23.2782,1,1
42,3,45,20,50,4,39,29.462,-10.9111,1,19,45.9377,1,6,66.7992,1.45413,0
42,3,45,20,50,4,40,66.5283,24.7915,2,13,22.0724,1,13,22.0724,1,1
42,3,45,20,50,4,41,67.5075,175.226,2,13,41.5692,1,13,41.5692,1,1
42,3,45,20,50,4,42,31.0761,-159.143,1,0,11.969,1,0,11.969,1,1
42,3,45,20,50,4,43,-16.9998,-164.781,1,14,31.812,1,14,31.812,1,1
42,3,45,20,50,4,44,-69.8196,-89.9278,1,16,6.15916,1,11,15.0002,2.43544,0
42,3,45,20,50,4,45,-6.34353,136.589,2,1,23.7636,1,1,23.7636,1,1
42,3,45,20,50,4,46,64.8033,-177.852,1,0,48.1707,1,0,48.1707,1,1
42,3,45,20,50,4,47,17.0335,115.91,2,8,8.14777,1,8,8.14777,1,1
42,3,45,20,50,4,48,-44.4238,102.009,2,9,22.8523,1,9,22.8523,1,1
42,3,45,20,50,4,49,54.0957,-24.2711,1,19,19.363,1,13,53.0391,2.7392,0
42,4,46,20,50,4,0,-34.2086,-92.2618,1,19,25.0558,1,8,38.3187,1.52934,0
42,4,46,20,50,4,1,-46.3232,85.8204,2,17,25.071,1,1,30.7185,1.22526,0
42,4,46,20,50,4,2,-73.2611,-63.9754,1,13,10.1556,1,7,21.0354,2.07131,0
42,4,46,20,50,4,3,61.9145,-32.8365,1,2,36.6189,1,2,36.6189,1,1
42,4,46,20,50,4,4,-11.1347,68.131,2,1,8.47756,1,1,8.47756,1,1
42,4,46,20,50,4,5,-34.4528,78.7616,2,1,17.6993,1,1,17.6993,1,1
42,4,46,20,50,4,6,24.1916,30.6635,2,15,29.1715,1,15,29.1715,1,1
42,4,46,20,50,4,7,41.9899,49.6418,2,15,5.22912,1,15,5.22912,1,1
42,4,46,20,50,4,8,12.7103,113.233,2,6,28.4841,1,6,28.4841,1,1
42,4,46,20,50,4,9,-78.7926,90.8018,2,4,8.52805,1,4,8.52805,1,1
42,4,46,20,50,4,10,-59.4039,114.204,2,4,26.1565,1,4,26.1565,1,1
42,4,46,20,50,4,11,-17.3632,-176.072,1,11,22.8803,1,11,22.8803,1,1
42,4,46,20,50,4,12,85.7613,93.9478,2,5,15.9561,1,5,15.9561,1,1
42,4,46,20,50,4,13,53.651,-81.8137,1,16,23.2695,1,16,23.2695,1,1
42,4,46,20,50,4,14,-53.4927,-131.943,1,8,20.8538,1,8,20.8538,1,1
42,4,46,20,50,4,15,17.4719,4.59746,1,0,24.9204,1,0,24.9204,1,1
42,4,46,20,50,4,16,-22.1023,122.298,2,6,9.78804,1,6,9.78804,1,1
42,4,46,20,50,4,17,-44.7911,-10.7266,1,18,11.2162,1,3,33.1767,2.95793,0
42,4,46,20,50,4,18,-60.8389,-145.753,1,7,14.891,1,7,14.891,1,1
42,4,46,20,50,4,19,68.2184,36.0528,2,15,24.4678,1,15,24.4678,1,1
42,4,46,20,50,4,20,51.189,-112.469,1,16,11.6515,1,16,11.6515,1,1
42,4,46,20,50,4,21,-32.5928,-29.2388,1,18,7.95707,1,0,35.3826,4.44669,0
42,4,46,20,50,4,22,49.0974,-161.206,1,16,25.1628,1,16,25.1628,1,1
42,4,46,20,50,4,23,-79.7985,-56.3846,1,13,7.67272,1,3,16.9676,2.21142,0
42,4,46,20,50,4,24,66.0134,-137.182,1,16,7.92999,1,16,7.92999,1,1
42,4,46,20,50,4,25,-72.7914,-166.781,1,7,7.32506,1,7,7.32506,1,1
42,4,46,20,50,4,26,78.5112,-0.309113,2,2,24.0116,1,2,24.0116,1,1
42,4,46,20,50,4,27,-81.4265,148.545,2,4,4.00618,1,4,4.00618,1,1
42,4,46,20,50,4,28,-43.1807,124.449,2,17,24.68,1,6,30.3209,1.22856,0
42,4,46,20,50,4,29,-56.6344,-13.3466,1,13,19.5708,1,3,22.131,1.13082,0
42,4,46,20,50,4,30,86.2532,101.675,2,5,15.3903,1,5,15.3903,1,1
42,4,46,20,50,4,31,85.6254,-51.6981,1,2,11.0218,1,2,11.0218,1,1
42,4,46,20,50,4,32,21.9864,-98.3313,1,16,43.3784,1,16,43.3784,1,1
42,4,46,20,50,4,33,58.7876,102.295,2,9,20.7958,1,9,20.7958,1,1
42,4,46,20,50,4,34,-32.0422,74.0121,2,1,14.8075,1,1,14.8075,1,1
42,4,46,20,50,4,35,-20.8262,-141.706,1,8,12.7004,1,8,12.7004,1,1
42,4,46,20,50,4,36,70.7717,73.1621,2,5,23.9143,1,5,23.9143,1,1
42,4,46,20,50,4,37,4.52739,59.7383,2,1,26.0821,1,1,26.0821,1,1
42,4,46,20,50,4,38,45.9781,29.4578,2,15,17.3964,1,15,17.3964,1,1
42,4,46,20,50,4,39,-88.3231,43.9831,2,12,2.83247,1,4,6.18975,2.18528,0
42,4,46,20,50,4,40,36.1378,-142.229,1,16,28.3311,1,16,28.3311,1,1
42,4,46,20,50,4,41,28.6011,49.2979,2,15,17.7774,1,15,17.7774,1,1
42,4,46,20,50,4,42,18.7309,74.3492,2,15,31.9389,1,15,31.9389,1,1
42,4,46,20,50,4,43,8.92147,131.1,2,6,22.4513,1,6,22.4513,1,1
42,4,46,20,50,4,44,9.39921,84.5742,2,1,28.5743,1,1,28.5743,1,1
42,4,46,20,50,4,45,-31.1231,11.3048,1,18,27.3278,1,0,30.0857,1.10092,0
42,4,46,20,50,4,46,3.12469,-70.9953,1,19,33.6054,1,0,66.3155,1.97336,0
42,4,46,20,50,4,47,69.8034,-129.778,1,16,8.93083,1,16,8.93083,1,1
42,4,46,20,50,4,48,5.33666,77.182,2,1,22.7661,1,1,22.7661,1,1
42,4,46,20,50,4,49,76.2585,126.589,2,5,6.84799,1,5,6.84799,1,1
42,5,47,20,50,4,0,0.266472,65.442,2,5,41.0509,1,5,41.0509,1,1
42,5,47,20,50,4,1,57.9559,-62.4724,1,6,13.1446,1,6,13.1446,1,1
42,5,47,20,50,4,2,-76.0442,-40.4001,1,19,43.3029,1,19,43.3029,1,1
42,5,47,20,50,4,3,-20.5155,-155.293,1,9,26.7464,1,9,26.7464,1,1
42,5,47,20,50,4,4,-42.9529,150.424,2,4,15.1934,1,4,15.1934,1,1
42,5,47,20,50,4,5,-67.8965,-141.637,1,1,20.7732,1,1,20.7732,1,1
42,5,47,20,50,4,6,28.6735,33.5896,2,13,22.11,1,13,22.11,1,1
42,5,47,20,50,4,7,-3.09136,-42.1302,1,11,3.27413,1,11,3.27413,1,1
42,5,47,20,50,4,8,-81.4522,-85.4448,1,19,39.8782,1,19,39.8782,1,1
42,5,47,20,50,4,9,88.4915,111.269,2,8,0.637297,1,8,0.637297,1,1
42,5,47,20,50,4,10,75.3363,-54.2826,1,3,4.30241,1,3,4.30241,1,1
42,5,47,20,50,4,11,-18.6568,-10.6741,1,11,35.7213,1,11,35.7213,1,1
42,5,47,20,50,4,12,73.9908,-177.478,1,3,27.9394,1,3,27.9394,1,1
42,5,47,20,50,4,13,-18.1312,117.947,2,4,41.6411,1,4,41.6411,1,1
42,5,47,20,50,4,14,10.7503,60.3923,2,14,36.5284,1,5,42.3276,1.15876,0
42,5,47,20,50,4,15,-76.6918,-157.966,1,1,24.1542,1,1,24.1542,1,1
42,5,47,20,50,4,16,-27.0828,142.528,2,4,17.039,1,4,17.039,1,1
42,5,47,20,50,4,17,-20.2194,-26.2541,1,11,23.2505,1,11,23.2505,1,1
42,5,47,20,50,4,18,-38.9359,98.5301,2,4,52.4163,1,4,52.4163,1,1
42,5,47,20,50,4,19,-0.773323,16.2223,2,16,11.7606,1,5,18.4118,1.56555,0
42,5,47,20,50,4,20,34.477,42.6603,2,13,16.1062,1,13,16.1062,1,1
42,5,47,20,50,4,21,27.2926,-53.6991,1,6,33.3773,1,6,33.3773,1,1
42,5,47,20,50,4,22,-51.8751,-131.597,1,1,24.3491,1,1,24.3491,1,1
42,5,47,20,50,4,23,42.0853,-86.6546,1,6,35.4168,1,6,35.4168,1,1
42,5,47,20,50,4,24,-18.5211,81.1538,2,15,46.6347,1,15,46.6347,1,1
42,5,47,20,50,4,25,-77.693,-66.3696,1,19,38.1605,1,19,38.1605,1,1
42,5,47,20,50,4,26,-76.5644,-12.6995,1,19,53.3501,1,19,53.3501,1,1
42,5,47,20,50,4,27,51.4782,174.853,2,0,19.8437,1,0,19.8437,1,1
42,5,47,20,50,4,28,-5.08899,-113.306,1,19,41.776,1,19,41.776,1,1
42,5,47,20,50,4,29,56.3999,-168.677,1,7,45.3364,1,7,45.3364,1,1
42,5,47,20,50,4,30,63.5431,139.416,2,0,5.14671,1,0,5.14671,1,1
42,5,47,20,50,4,31,-73.3219,-107.079,1,19,32.7611,1,19,32.7611,1,1
42,5,47,20,50,4,32,50.9722,-7.08257,1,12,12.572,1,6,19.1223,1.52103,0
42,5,47,20,50,4,33,23.3333,-155.927,1,7,11.7598,1,7,11.7598,1,1
42,5,47,20,50,4,34,-44.2762,-134.88,1,1,25.8023,1,1,25.8023,1,1
42,5,47,20,50,4,35,20.1474,160.402,2,17,5.63219,1,0,40.8779,7.2579,0
42,5,47,20,50,4,36,43.8901,-85.1199,1,6,33.2089,1,6,33.2089,1,1
42,5,47,20,50,4,37,-36.6488,164.03,2,4,6.34503,1,4,6.34503,1,1
42,5,47,20,50,4,38,-18.3587,-169.127,1,9,25.5667,1,9,25.5667,1,1
42,5,47,20,50,4,39,-51.3123,106.24,2,4,46.5914,1,4,46.5914,1,1
42,5,47,20,50,4,40,46.0135,-78.0106,1,6,27.7467,1,6,27.7467,1,1
42,5,47,20,50,4,41,-70.0646,118.898,2,4,47.8991,1,4,47.8991,1,1
42,5,47,20,50,4,42,44.6449,142.827,2,0,13.9787,1,0,13.9787,1,1
42,5,47,20,50,4,43,56.8755,-100.888,1,3,27.7698,1,3,27.7698,1,1
