[bench-env] cpu_model=AMD Ryzen 9 8945HS w/ Radeon 780M Graphics
[bench-env] nproc=2
[bench-env] kernel=7.0.0-30-generic
[bench-env] gmp=6.3.0
[bench-env] build=Release
[bench-env] git=not-embedded (see run_full_eval.sh env.txt)
[bench-run] broker=127.0.0.1:8080 num_pubs=20 num_subs=50 num_migrations=20 trials=30 seed=42 encrypted=0 timeout_ms=1000
[bench-net] subscriber_so_rcvbuf requested=4194304 actual=8388608
Trial 5 migration 2 (moved pub 4): closer=3 farther=8
Trial 5 migration 3 (moved pub 0): closer=3 farther=3
Trial 5 migration 4 (moved pub 8): closer=0 farther=1
Trial 5 migration 5 (moved pub 15): closer=5 farther=3
Trial 5 migration 6 (moved pub 3): closer=1 farther=2
Trial 5 migration 7 (moved pub 14): closer=1 farther=1
Trial 5 migration 8 (moved pub 12): closer=2 farther=1
Trial 5 migration 9 (moved pub 11): closer=1 farther=2
Trial 5 migration 10 (moved pub 2): closer=2 farther=0
Trial 5 migration 11 (moved pub 7): closer=0 farther=1
Trial 5 migration 12 (moved pub 4): closer=2 farther=7
Trial 5 migration 13 (moved pub 14): closer=5 farther=1
Trial 5 migration 14 (moved pub 15): closer=2 farther=4
Trial 5 migration 15 (moved pub 15): closer=3 farther=6
Trial 5 migration 16 (moved pub 5): closer=0 farther=0
Trial 5 migration 17 (moved pub 2): closer=0 farther=2
Trial 5 migration 18 (moved pub 18): closer=2 farther=0
Trial 5 migration 19 (moved pub 8): closer=0 farther=1
Trial 6 migration 0 (moved pub 19): closer=4 farther=1
Trial 6 migration 1 (moved pub 9): closer=3 farther=0
Trial 6 migration 2 (moved pub 9): closer=3 farther=3
Trial 6 migration 3 (moved pub 12): closer=0 farther=8
Trial 6 migration 4 (moved pub 15): closer=4 farther=1
Trial 6 migration 5 (moved pub 7): closer=3 farther=0
Trial 6 migration 6 (moved pub 18): closer=1 farther=2
Trial 6 migration 7 (moved pub 13): closer=3 farther=0
Trial 6 migration 8 (moved pub 4): closer=3 farther=2
Trial 6 migration 9 (moved pub 2): closer=1 farther=4
Trial 6 migration 10 (moved pub 14): closer=1 farther=1
Trial 6 migration 11 (moved pub 5): closer=0 farther=0
Trial 6 migration 12 (moved pub 9): closer=1 farther=2
Trial 6 migration 13 (moved pub 19): closer=1 farther=4
Trial 6 migration 14 (moved pub 8): closer=0 farther=0
Trial 6 migration 15 (moved pub 13): closer=1 farther=3
Trial 6 migration 16 (moved pub 19): closer=1 farther=4
Trial 6 migration 17 (moved pub 17): closer=5 farther=1
Trial 6 migration 18 (moved pub 15): closer=4 farther=4
Trial 6 migration 19 (moved pub 15): closer=3 farther=3
Trial 7 migration 0 (moved pub 16): closer=0 farther=4
Trial 7 migration 1 (moved pub 6): closer=4 farther=0
Trial 7 migration 2 (moved pub 13): closer=4 farther=4
Trial 7 migration 3 (moved pub 7): closer=1 farther=2
Trial 7 migration 4 (moved pub 16): closer=0 farther=4
Trial 7 migration 5 (moved pub 3): closer=2 farther=3
Trial 7 migration 6 (moved pub 14): closer=5 farther=0
Trial 7 migration 7 (moved pub 9): closer=1 farther=2
Trial 7 migration 8 (moved pub 1): closer=1 farther=0
Trial 7 migration 9 (moved pub 0): closer=0 farther=3
Trial 7 migration 10 (moved pub 5): closer=1 farther=1
Trial 7 migration 11 (moved pub 16): closer=1 farther=4
Trial 7 migration 12 (moved pub 5): closer=0 farther=2
Trial 7 migration 13 (moved pub 10): closer=2 farther=0
Trial 7 migration 14 (moved pub 15): closer=0 farther=2
Trial 7 migration 15 (moved pub 16): closer=2 farther=5
Trial 7 migration 16 (moved pub 3): closer=1 farther=2
Trial 7 migration 17 (moved pub 7): closer=1 farther=3
Trial 7 migration 18 (moved pub 14): closer=1 farther=4
Trial 7 migration 19 (moved pub 6): closer=2 farther=3
Trial 8 migration 0 (moved pub 0): closer=2 farther=3
Trial 8 migration 1 (moved pub 6): closer=4 farther=1
Trial 8 migration 2 (moved pub 7): closer=1 farther=2
Trial 8 migration 3 (moved pub 4): closer=1 farther=4
Trial 8 migration 4 (moved pub 10): closer=2 farther=6
Trial 8 migration 5 (moved pub 0): closer=2 farther=5
Trial 8 migration 6 (moved pub 16): closer=2 farther=2
Trial 8 migration 7 (moved pub 10): closer=1 farther=7
Trial 8 migration 8 (moved pub 14): closer=1 farther=1
Trial 8 migration 9 (moved pub 9): closer=1 farther=2
Trial 8 migration 10 (moved pub 15): closer=2 farther=1
Trial 8 migration 11 (moved pub 15): closer=1 farther=3
Trial 8 migration 12 (moved pub 12): closer=0 farther=1
Trial 8 migration 13 (moved pub 6): closer=0 farther=3
Trial 8 migration 14 (moved pub 12): closer=1 farther=1
Trial 8 migration 15 (moved pub 2): closer=2 farther=1
Trial 8 migration 16 (moved pub 17): closer=1 farther=2
Trial 8 migration 17 (moved pub 8): closer=1 farther=3
Trial 8 migration 18 (moved pub 16): closer=0 farther=4
Trial 8 migration 19 (moved pub 11): closer=3 farther=0
Trial 9 migration 0 (moved pub 17): closer=2 farther=0
Trial 9 migration 1 (moved pub 16): closer=5 farther=1
Trial 9 migration 2 (moved pub 1): closer=6 farther=5
Trial 9 migration 3 (moved pub 13): closer=4 farther=5
Trial 9 migration 4 (moved pub 1): closer=5 farther=11
Trial 9 migration 5 (moved pub 6): closer=3 farther=1
Trial 9 migration 6 (moved pub 5): closer=0 farther=0
Trial 9 migration 7 (moved pub 11): closer=3 farther=2
Trial 9 migration 8 (moved pub 15): closer=1 farther=1
Trial 9 migration 9 (moved pub 11): closer=1 farther=5
Trial 9 migration 10 (moved pub 5): closer=1 farther=0
Trial 9 migration 11 (moved pub 13): closer=1 farther=6
Trial 9 migration 12 (moved pub 16): closer=0 farther=1
Trial 9 migration 13 (moved pub 6): closer=4 farther=2
Trial 9 migration 14 (moved pub 9): closer=2 farther=1
Trial 9 migration 15 (moved pub 6): closer=2 farther=6
Trial 9 migration 16 (moved pub 12): closer=0 farther=0
Trial 9 migration 17 (moved pub 18): closer=2 farther=3
Trial 9 migration 18 (moved pub 17): closer=0 farther=1
Trial 9 migration 19 (moved pub 7): closer=2 farther=1
Trial 10 migration 0 (moved pub 7): closer=1 farther=5
Trial 10 migration 1 (moved pub 3): closer=1 farther=2
Trial 10 migration 2 (moved pub 18): closer=4 farther=2
Trial 10 migration 3 (moved pub 15): closer=3 farther=2
Trial 10 migration 4 (moved pub 5): closer=0 farther=3
Trial 10 migration 5 (moved pub 13): closer=0 farther=1
Trial 10 migration 6 (moved pub 4): closer=0 farther=4
Trial 10 migration 7 (moved pub 5): closer=3 farther=3
Trial 10 migration 8 (moved pub 19): closer=0 farther=2
Trial 10 migration 9 (moved pub 7): closer=4 farther=6
Trial 10 migration 10 (moved pub 6): closer=2 farther=1
Trial 10 migration 11 (moved pub 10): closer=1 farther=0
Trial 10 migration 12 (moved pub 10): closer=1 farther=1
Trial 10 migration 13 (moved pub 16): closer=1 farther=3
Trial 10 migration 14 (moved pub 6): closer=1 farther=2
Trial 10 migration 15 (moved pub 0): closer=0 farther=1
Trial 10 migration 16 (moved pub 15): closer=0 farther=2
Trial 10 migration 17 (moved pub 1): closer=2 farther=3
Trial 10 migration 18 (moved pub 11): closer=2 farther=0
Trial 10 migration 19 (moved pub 13): closer=0 farther=1
Trial 11 migration 0 (moved pub 4): closer=2 farther=0
Trial 11 migration 1 (moved pub 2): closer=0 farther=7
Trial 11 migration 2 (moved pub 15): closer=1 farther=5
Trial 11 migration 3 (moved pub 7): closer=4 farther=3
Trial 11 migration 4 (moved pub 6): closer=0 farther=1
Trial 11 migration 5 (moved pub 1): closer=2 farther=3
Trial 11 migration 6 (moved pub 17): closer=0 farther=2
Trial 11 migration 7 (moved pub 13): closer=2 farther=1
Trial 11 migration 8 (moved pub 16): closer=0 farther=3
Trial 11 migration 9 (moved pub 9): closer=1 farther=5
Trial 11 migration 10 (moved pub 1): closer=0 farther=4
Trial 11 migration 11 (moved pub 13): closer=1 farther=3
Trial 11 migration 12 (moved pub 5): closer=6 farther=1
Trial 11 migration 13 (moved pub 2): closer=0 farther=1
Trial 11 migration 14 (moved pub 14): closer=2 farther=1
Trial 11 migration 15 (moved pub 2): closer=1 farther=1
Trial 11 migration 16 (moved pub 15): closer=1 farther=5
Trial 11 migration 17 (moved pub 1): closer=0 farther=3
Trial 11 migration 18 (moved pub 1): closer=0 farther=3
Trial 11 migration 19 (moved pub 10): closer=2 farther=1
Trial 12 migration 0 (moved pub 18): closer=1 farther=0
Trial 12 migration 1 (moved pub 15): closer=4 farther=6
Trial 12 migration 2 (moved pub 13): closer=0 farther=5
Trial 12 migration 3 (moved pub 12): closer=9 farther=0
Trial 12 migration 4 (moved pub 11): closer=3 farther=1
Trial 12 migration 5 (moved pub 8): closer=2 farther=4
Trial 12 migration 6 (moved pub 1): closer=7 farther=1
Trial 12 migration 7 (moved pub 17): closer=1 farther=1
Trial 12 migration 8 (moved pub 1): closer=1 farther=7
Trial 12 migration 9 (moved pub 2): closer=2 farther=1
Trial 12 migration 10 (moved pub 9): closer=4 farther=2
Trial 12 migration 11 (moved pub 17): closer=0 farther=2
Trial 12 migration 12 (moved pub 4): closer=0 farther=2
Trial 12 migration 13 (moved pub 2): closer=2 farther=3
Trial 12 migration 14 (moved pub 13): closer=4 farther=1
Trial 12 migration 15 (moved pub 13): closer=1 farther=5
Trial 12 migration 16 (moved pub 2): closer=0 farther=5
Trial 12 migration 17 (moved pub 3): closer=3 farther=2
Trial 12 migration 18 (moved pub 2): closer=6 farther=3
Trial 12 migration 19 (moved pub 0): closer=0 farther=3
Trial 13 migration 0 (moved pub 0): closer=3 farther=3
Trial 13 migration 1 (moved pub 2): closer=0 farther=0
Trial 13 migration 2 (moved pub 9): closer=3 farther=2
Trial 13 migration 3 (moved pub 19): closer=2 farther=0
Trial 13 migration 4 (moved pub 10): closer=1 farther=4
Trial 13 migration 5 (moved pub 14): closer=0 farther=1
Trial 13 migration 6 (moved pub 1): closer=3 farther=2
Trial 13 migration 7 (moved pub 14): closer=2 farther=1
Trial 13 migration 8 (moved pub 17): closer=1 farther=2
Trial 13 migration 9 (moved pub 16): closer=2 farther=1
Trial 13 migration 10 (moved pub 1): closer=2 farther=4
Trial 13 migration 11 (moved pub 6): closer=3 farther=3
Trial 13 migration 12 (moved pub 19): closer=0 farther=0
Trial 13 migration 13 (moved pub 9): closer=1 farther=4
Trial 13 migration 14 (moved pub 17): closer=4 farther=3
Trial 13 migration 15 (moved pub 7): closer=2 farther=1
Trial 13 migration 16 (moved pub 19): closer=3 farther=0
Trial 13 migration 17 (moved pub 18): closer=0 farther=1
Trial 13 migration 18 (moved pub 4): closer=0 farther=3
Trial 13 migration 19 (moved pub 17): closer=1 farther=5
Trial 14 migration 0 (moved pub 14): closer=1 farther=1
Trial 14 migration 1 (moved pub 6): closer=2 farther=3
Trial 14 migration 2 (moved pub 11): closer=1 farther=5
Trial 14 migration 3 (moved pub 3): closer=3 farther=3
Trial 14 migration 4 (moved pub 8): closer=2 farther=2
Trial 14 migration 5 (moved pub 5): closer=0 farther=3
Trial 14 migration 6 (moved pub 13): closer=0 farther=1
Trial 14 migration 7 (moved pub 5): closer=0 farther=3
Trial 14 migration 8 (moved pub 1): closer=0 farther=3
Trial 14 migration 9 (moved pub 5): closer=4 farther=3
Trial 14 migration 10 (moved pub 15): closer=1 farther=2
Trial 14 migration 11 (moved pub 7): closer=0 farther=0
Trial 14 migration 12 (moved pub 15): closer=0 farther=3
Trial 14 migration 13 (moved pub 17): closer=0 farther=0
Trial 14 migration 14 (moved pub 16): closer=1 farther=5
Trial 14 migration 15 (moved pub 3): closer=4 farther=6
Trial 14 migration 16 (moved pub 14): closer=1 farther=2
Trial 14 migration 17 (moved pub 8): closer=0 farther=2
Trial 14 migration 18 (moved pub 9): closer=2 farther=3
Trial 14 migration 19 (moved pub 1): closer=0 farther=1
Trial 15 migration 0 (moved pub 4): closer=2 farther=2
Trial 15 migration 1 (moved pub 7): closer=2 farther=7
Trial 15 migration 2 (moved pub 0): closer=3 farther=1
Trial 15 migration 3 (moved pub 9): closer=2 farther=1
Trial 15 migration 4 (moved pub 0): closer=1 farther=4
Trial 15 migration 5 (moved pub 0): closer=2 farther=5
Trial 15 migration 6 (moved pub 8): closer=0 farther=0
Trial 15 migration 7 (moved pub 15): closer=0 farther=3
Trial 15 migration 8 (moved pub 10): closer=0 farther=0
Trial 15 migration 9 (moved pub 9): closer=0 farther=3
Trial 15 migration 10 (moved pub 6): closer=1 farther=5
Trial 15 migration 11 (moved pub 2): closer=1 farther=0
Trial 15 migration 12 (moved pub 17): closer=1 farther=0
Trial 15 migration 13 (moved pub 19): closer=1 farther=2
Trial 15 migration 14 (moved pub 0): closer=2 farther=6
Trial 15 migration 15 (moved pub 3): closer=1 farther=8
Trial 15 migration 16 (moved pub 7): closer=1 farther=4
Trial 15 migration 17 (moved pub 0): closer=1 farther=8
Trial 15 migration 18 (moved pub 17): closer=2 farther=1
Trial 15 migration 19 (moved pub 8): closer=1 farther=0
Trial 16 migration 0 (moved pub 16): closer=0 farther=3
Trial 16 migration 1 (moved pub 17): closer=1 farther=0
Trial 16 migration 2 (moved pub 0): closer=6 farther=2
Trial 16 migration 3 (moved pub 4): closer=1 farther=0
Trial 16 migration 4 (moved pub 19): closer=2 farther=3
Trial 16 migration 5 (moved pub 7): closer=0 farther=4
Trial 16 migration 6 (moved pub 9): closer=6 farther=3
Trial 16 migration 7 (moved pub 19): closer=4 farther=1
Trial 16 migration 8 (moved pub 2): closer=0 farther=1
Trial 16 migration 9 (moved pub 0): closer=1 farther=7
Trial 16 migration 10 (moved pub 2): closer=3 farther=1
Trial 16 migration 11 (moved pub 3): closer=2 farther=2
Trial 16 migration 12 (moved pub 11): closer=3 farther=1
Trial 16 migration 13 (moved pub 14): closer=3 farther=1
Trial 16 migration 14 (moved pub 19): closer=1 farther=4
Trial 16 migration 15 (moved pub 4): closer=2 farther=1
Trial 16 migration 16 (moved pub 8): closer=2 farther=0
Trial 16 migration 17 (moved pub 9): closer=1 farther=2
Trial 16 migration 18 (moved pub 2): closer=4 farther=4
Trial 16 migration 19 (moved pub 13): closer=0 farther=4
Trial 17 migration 0 (moved pub 18): closer=5 farther=3
Trial 17 migration 1 (moved pub 16): closer=1 farther=2
Trial 17 migration 2 (moved pub 4): closer=1 farther=1
Trial 17 migration 3 (moved pub 11): closer=2 farther=2
Trial 17 migration 4 (moved pub 12): closer=0 farther=5
Trial 17 migration 5 (moved pub 7): closer=1 farther=0
Trial 17 migration 6 (moved pub 9): closer=4 farther=0
Trial 17 migration 7 (moved pub 19): closer=0 farther=3
Trial 17 migration 8 (moved pub 5): closer=2 farther=6
Trial 17 migration 9 (moved pub 8): closer=0 farther=3
Trial 17 migration 10 (moved pub 15): closer=1 farther=1
Trial 17 migration 11 (moved pub 10): closer=1 farther=0
Trial 17 migration 12 (moved pub 18): closer=2 farther=4
Trial 17 migration 13 (moved pub 17): closer=0 farther=3
Trial 17 migration 14 (moved pub 14): closer=2 farther=2
Trial 17 migration 15 (moved pub 12): closer=4 farther=4
Trial 17 migration 16 (moved pub 8): closer=2 farther=2
Trial 17 migration 17 (moved pub 8): closer=0 farther=4
Trial 17 migration 18 (moved pub 17): closer=0 farther=3
Trial 17 migration 19 (moved pub 16): closer=1 farther=2
Trial 18 migration 0 (moved pub 9): closer=0 farther=2
Trial 18 migration 1 (moved pub 9): closer=1 farther=2
Trial 18 migration 2 (moved pub 10): closer=3 farther=2
Trial 18 migration 3 (moved pub 19): closer=6 farther=1
Trial 18 migration 4 (moved pub 18): closer=3 farther=1
Trial 18 migration 5 (moved pub 2): closer=2 farther=5
Trial 18 migration 6 (moved pub 16): closer=2 farther=0
Trial 18 migration 7 (moved pub 7): closer=0 farther=2
Trial 18 migration 8 (moved pub 13): closer=1 farther=0
Trial 18 migration 9 (moved pub 17): closer=1 farther=1
Trial 18 migration 10 (moved pub 11): closer=0 farther=0
Trial 18 migration 11 (moved pub 1): closer=4 farther=0
Trial 18 migration 12 (moved pub 12): closer=2 farther=2
Trial 18 migration 13 (moved pub 4): closer=1 farther=0
Trial 18 migration 14 (moved pub 19): closer=0 farther=7
Trial 18 migration 15 (moved pub 4): closer=4 farther=1
Trial 18 migration 16 (moved pub 11): closer=0 farther=0
Trial 18 migration 17 (moved pub 0): closer=0 farther=3
Trial 18 migration 18 (moved pub 10): closer=2 farther=2
Trial 18 migration 19 (moved pub 19): closer=2 farther=7
Trial 19 migration 0 (moved pub 11): closer=1 farther=2
Trial 19 migration 1 (moved pub 17): closer=3 farther=0
Trial 19 migration 2 (moved pub 15): closer=6 farther=2
Trial 19 migration 3 (moved pub 14): closer=1 farther=3
Trial 19 migration 4 (moved pub 6): closer=3 farther=2
Trial 19 migration 5 (moved pub 16): closer=1 farther=1
Trial 19 migration 6 (moved pub 7): closer=2 farther=2
Trial 19 migration 7 (moved pub 19): closer=3 farther=0
Trial 19 migration 8 (moved pub 19): closer=0 farther=3
Trial 19 migration 9 (moved pub 10): closer=4 farther=0
Trial 19 migration 10 (moved pub 1): closer=0 farther=2
Trial 19 migration 11 (moved pub 2): closer=4 farther=0
Trial 19 migration 12 (moved pub 10): closer=1 farther=4
Trial 19 migration 13 (moved pub 0): closer=1 farther=2
Trial 19 migration 14 (moved pub 6): closer=3 farther=4
Trial 19 migration 15 (moved pub 17): closer=2 farther=1
Trial 19 migration 16 (moved pub 14): closer=1 farther=3
Trial 19 migration 17 (moved pub 16): closer=1 farther=2
Trial 19 migration 18 (moved pub 0): closer=0 farther=3
Trial 19 migration 19 (moved pub 15): closer=3 farther=8
Trial 20 migration 0 (moved pub 3): closer=1 farther=1
Trial 20 migration 1 (moved pub 9): closer=0 farther=4
Trial 20 migration 2 (moved pub 4): closer=5 farther=1
Trial 20 migration 3 (moved pub 2): closer=0 farther=1
Trial 20 migration 4 (moved pub 1): closer=7 farther=7
Trial 20 migration 5 (moved pub 8): closer=0 farther=2
Trial 20 migration 6 (moved pub 4): closer=1 farther=6
Trial 20 migration 7 (moved pub 6): closer=4 farther=0
Trial 20 migration 8 (moved pub 7): closer=8 farther=0
Trial 20 migration 9 (moved pub 18): closer=1 farther=1
Trial 20 migration 10 (moved pub 9): closer=1 farther=0
Trial 20 migration 11 (moved pub 2): closer=1 farther=0
Trial 20 migration 12 (moved pub 6): closer=0 farther=4
Trial 20 migration 13 (moved pub 6): closer=2 farther=4
Trial 20 migration 14 (moved pub 0): closer=4 farther=3
Trial 20 migration 15 (moved pub 10): closer=4 farther=0
Trial 20 migration 16 (moved pub 1): closer=3 farther=8
Trial 20 migration 17 (moved pub 14): closer=1 farther=0
Trial 20 migration 18 (moved pub 17): closer=0 farther=2
Trial 20 migration 19 (moved pub 4): closer=2 farther=7
Trial 21 migration 0 (moved pub 13): closer=1 farther=5
Trial 21 migration 1 (moved pub 16): closer=1 farther=3
Trial 21 migration 2 (moved pub 3): closer=1 farther=4
Trial 21 migration 3 (moved pub 1): closer=0 farther=0
Trial 21 migration 4 (moved pub 18): closer=3 farther=0
Trial 21 migration 5 (moved pub 5): closer=1 farther=1
Trial 21 migration 6 (moved pub 10): closer=1 farther=0
Trial 21 migration 7 (moved pub 3): closer=4 farther=3
Trial 21 migration 8 (moved pub 5): closer=1 farther=2
Trial 21 migration 9 (moved pub 15): closer=3 farther=0
Trial 21 migration 10 (moved pub 5): closer=6 farther=3
Trial 21 migration 11 (moved pub 3): closer=0 farther=7
Trial 21 migration 12 (moved pub 4): closer=3 farther=0
Trial 21 migration 13 (moved pub 18): closer=1 farther=2
Trial 21 migration 14 (moved pub 2): closer=1 farther=1
Trial 21 migration 15 (moved pub 11): closer=0 farther=1
Trial 21 migration 16 (moved pub 2): closer=2 farther=2
Trial 21 migration 17 (moved pub 9): closer=1 farther=1
Trial 21 migration 18 (moved pub 14): closer=1 farther=2
Trial 21 migration 19 (moved pub 2): closer=1 farther=3
Trial 22 migration 0 (moved pub 18): closer=4 farther=1
Trial 22 migration 1 (moved pub 16): closer=3 farther=4
Trial 22 migration 2 (moved pub 14): closer=6 farther=0
Trial 22 migration 3 (moved pub 9): closer=2 farther=3
Trial 22 migration 4 (moved pub 2): closer=1 farther=6
Trial 22 migration 5 (moved pub 9): closer=1 farther=5
Trial 22 migration 6 (moved pub 19): closer=2 farther=0
Trial 22 migration 7 (moved pub 17): closer=0 farther=3
Trial 22 migration 8 (moved pub 12): closer=1 farther=0
Trial 22 migration 9 (moved pub 1): closer=0 farther=2
Trial 22 migration 10 (moved pub 8): closer=2 farther=1
Trial 22 migration 11 (moved pub 10): closer=0 farther=2
Trial 22 migration 12 (moved pub 11): closer=4 farther=3
Trial 22 migration 13 (moved pub 5): closer=0 farther=2
Trial 22 migration 14 (moved pub 10): closer=3 farther=2
Trial 22 migration 15 (moved pub 0): closer=0 farther=1
Trial 22 migration 16 (moved pub 5): closer=1 farther=2
Trial 22 migration 17 (moved pub 4): closer=6 farther=1
Trial 22 migration 18 (moved pub 5): closer=1 farther=3
Trial 22 migration 19 (moved pub 3): closer=0 farther=0
Trial 23 migration 0 (moved pub 11): closer=5 farther=3
Trial 23 migration 1 (moved pub 8): closer=0 farther=3
Trial 23 migration 2 (moved pub 7): closer=2 farther=0
Trial 23 migration 3 (moved pub 19): closer=0 farther=2
Trial 23 migration 4 (moved pub 14): closer=2 farther=2
Trial 23 migration 5 (moved pub 11): closer=0 farther=8
